,0,1,2,3,4,5,6,7,8,9,10
0,11.33596802,49.9807554,3.5500043,6.775010432,4.717789801,4.715096156,29.96395518,21.64902758,13.96524318,6.343171407,1.0
1,11.342476165,49.9819345925,3.5684826665000005,6.6214476245,4.730484094320877,4.73275627,29.1682766075355,21.676628302500006,14.198882431157607,6.7151218811940625,1.0
2,11.54866728,49.99137189,3.713237218,6.324880309,4.73932073,4.658941127,29.95422707,21.67253145,13.45657269,6.846574988,1.0
3,11.45822059,49.978577225,3.5540272369999997,6.6988674800000005,4.727523468062285,4.702376823,29.927517780000002,21.626356504999997,13.81836916,6.257564756000001,1.0
4,11.650363179503518,49.9894476025,3.5069213780937494,6.602616442656251,4.739453202521876,4.706892603406249,29.940964834245264,21.64643896585638,13.602205588483695,6.051848485850129,1.0
5,11.45822059,49.978577225,3.5540272369999997,6.6988674800000005,4.727523468062285,4.702376823,29.927517780000002,21.626356504999997,13.81836916,6.257564756000001,1.0
6,11.650363179503518,49.9894476025,3.5069213780937494,6.602616442656251,4.739453202521876,4.706892603406249,29.940964834245264,21.64643896585638,13.602205588483695,6.051848485850129,1.0
7,11.28097270877615,49.99351891878581,3.8130711406249995,6.752479347763075,4.737289444776682,4.666352915900105,29.896214925714634,21.659538857674683,13.52892817,5.982808935937985,0.97950188125935
8,11.88184302,49.972067,3.41492663,6.138463168,4.524963817,4.798795849,29.99830372,21.68518248,14.14572114,7.181065275,1.0
9,11.498646344429806,49.974026778378544,3.2662795717213635,6.758355373647872,4.624479527473273,4.587568484909992,29.93575932165706,21.73429747471642,14.293283323017155,6.6018618410255,1.0
10,11.28097270877615,49.99351891878581,3.8130711406249995,6.752479347763075,4.737289444776682,4.666352915900105,29.896214925714634,21.659538857674683,13.52892817,5.982808935937985,0.97950188125935
11,11.168599090133938,49.98025586999999,3.4278440464999997,5.967527587585858,4.746070746044087,4.5419339730709325,29.95022524572106,21.765278901527452,13.569387354999998,7.13589538996385,0.9871564911474253
12,11.380182450550862,49.9787913375,3.4703562080625,6.8409616879375,4.724273930119467,4.7663490349375,29.15117494736078,21.64342612973759,14.373692485532606,6.455988085147924,1.0
13,11.380182450550862,49.9787913375,3.4703562080625,6.8409616879375,4.724273930119467,4.7663490349375,29.15117494736078,21.64342612973759,14.373692485532606,6.455988085147924,1.0
14,11.20647247423592,49.996554316962076,3.513376306303167,6.934245811152072,4.748935217418144,4.752256506706953,29.55516920016359,21.601634716999953,14.148689501707654,6.693407657217715,1.0
15,11.251048667460783,49.993373923985004,3.3167245507141994,6.635065264166509,4.7911437634460485,4.582591838688995,29.96642138926293,21.6878605733716,14.018609713299771,6.863056031720186,1.0
16,11.432749107354455,49.9875157825,3.450230362,6.5183777015,4.749379531968858,4.727880927999999,29.968467784999998,21.724049852500002,13.965718065,6.119417732256485,1.0
17,11.457026071177228,49.99786493875,3.7501728352499994,6.46615343925,4.7309569899844295,4.489083079850416,29.936760375,22.06371444056441,13.589908212500001,6.222385579372414,1.0
18,11.297010219035094,49.989215399319946,3.712209257764318,6.629037253051064,4.705330745763364,4.790869377295003,29.979579526961693,21.604935895141786,13.999495249741422,6.625799139161289,1.0
19,11.237385033950575,49.985175141875004,3.8746199108749995,6.310053457625001,4.757220796242215,4.609301614175209,29.943138152477587,21.824697507782204,13.378796743750001,6.463550880988427,1.0
20,11.251048667460783,49.993373923985004,3.3167245507141994,6.635065264166509,4.7911437634460485,4.582591838688995,29.96642138926293,21.6878605733716,14.018609713299771,6.863056031720186,1.0
21,11.237385033950575,49.985175141875004,3.8746199108749995,6.310053457625001,4.757220796242215,4.609301614175209,29.943138152477587,21.824697507782204,13.378796743750001,6.463550880988427,1.0
22,11.38124332,49.97734385,3.819771488,6.48363291,4.731838861,4.692087731,29.94803766,21.6114025,13.69134823,6.425950237,1.0
23,11.51221436,49.981883260000004,3.236376130036475,6.7864615409999995,4.755136564,4.796811016441027,29.950096355,21.71660624,14.390974472993888,6.288068623,1.0
24,11.42739953,49.99471171,3.323110233,6.849117329,4.751542444,4.799854873,29.92745049,21.64256046,14.29980675,6.181441298,1.0
